COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,COD_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_TOT,HH_TOT,mat_hom_tot,mat_muj_tot,mat_total
1,11,1101,11,4,3,0,2,0,0,0,0,0
13,131,13104,137,3,2,0,1,5,220,34,33,67
13,131,13104,137,3,2,0,1,19,392,153,155,308
13,133,13301,137,4,3,0,1,37,1369,243,227,470
13,133,13302,137,3,2,0,1,13,389,119,134,253
13,134,13402,132,3,2,0,1,25,356,168,151,319
13,131,13111,132,3,2,0,1,27,464,269,295,564
4,41,4102,41,3,2,0,1,3,118,22,21,43
8,81,8101,83,3,2,0,1,11,317,76,89,165
4,41,4101,41,3,2,0,1,4,162,38,22,60
10,101,10109,101,3,2,0,1,4,157,40,34,74
10,101,10101,101,2,1,0,1,10,304,24,16,40
10,103,10303,103,3,2,0,1,17,595,86,49,135
10,103,10301,103,3,2,0,1,8,98,33,47,80
8,81,8101,83,3,2,0,1,11,440,57,21,78
8,83,8301,82,3,2,0,1,6,253,44,41,85
8,81,8112,83,3,2,0,1,9,390,92,50,142
8,84,8409,81,3,2,0,1,5,220,43,36,79
8,83,8305,82,3,2,0,1,4,176,0,0,0
13,133,13302,137,3,2,0,1,2,60,4,5,9
8,83,8312,82,3,2,0,1,4,168,22,30,52
8,83,8303,82,3,2,0,1,4,100,26,11,37
3,31,3101,31,3,2,0,1,5,186,45,18,63
8,84,8401,81,3,2,0,1,33,1242,250,220,470
5,58,5801,53,3,2,0,1,5,180,31,15,46
13,133,13302,137,3,2,0,1,13,472,113,73,186
8,84,8415,81,2,1,0,1,26,862,106,104,210
13,131,13115,133,4,3,0,1,24,794,189,0,189
13,131,13112,136,3,2,0,1,8,352,91,67,158
8,81,8102,83,3,2,0,1,3,90,10,19,29
8,84,8406,81,3,2,0,1,9,396,71,49,120
13,131,13110,136,3,2,0,1,5,176,53,33,86
8,81,8101,83,3,2,0,1,5,204,27,26,53
9,91,9104,93,3,2,0,1,16,430,56,53,109
13,131,13128,134,3,2,0,1,30,1074,322,301,623
8,84,8401,81,3,2,0,1,7,244,65,48,113
8,81,8110,83,3,2,0,1,8,300,49,62,111
14,142,14201,142,2,1,0,1,4,176,28,21,49
13,131,13127,137,2,1,0,1,30,1139,220,149,369
13,133,13301,137,4,3,0,1,63,2533,336,325,661
5,58,5804,53,3,2,0,1,11,202,33,12,45
5,55,5502,51,3,2,0,1,18,505,117,82,199
13,131,13110,136,4,3,0,1,18,544,207,207,414
13,133,13302,137,4,3,0,1,20,746,152,159,311
14,141,14106,141,3,2,0,1,1,44,15,8,23
13,131,13119,134,3,2,0,1,4,176,55,30,85
13,135,13501,135,3,2,0,1,10,295,83,83,166
14,141,14108,141,3,2,0,1,6,192,50,34,84
6,61,6101,61,3,2,0,1,10,200,39,31,70
6,63,6306,62,3,2,0,1,4,154,29,22,51
13,131,13124,134,3,2,0,1,6,264,60,33,93
13,131,13128,134,3,2,0,1,7,299,80,34,114
13,131,13104,137,3,2,0,1,4,135,28,30,58
13,131,13125,137,3,2,0,1,3,132,26,18,44
6,61,6110,61,3,2,0,1,24,657,212,237,449
8,84,8402,81,3,2,0,1,29,555,115,115,230
6,61,6111,61,3,2,0,1,4,176,46,41,87
4,41,4101,41,3,2,0,1,6,207,51,29,80
15,151,15101,151,3,2,0,1,0,0,0,0,0
7,71,7101,72,3,2,0,1,35,943,432,230,662
6,61,6101,61,3,2,0,1,6,178,42,20,62
4,41,4101,41,3,2,0,1,2,88,0,0,0
4,41,4106,41,3,2,0,1,16,494,248,188,436
8,83,8301,82,3,2,0,1,13,338,132,111,243
13,131,13132,133,4,3,0,1,0,0,0,0,0
7,74,7401,73,3,2,0,1,7,280,80,52,132
7,71,7101,72,3,2,0,1,1,44,5,5,10
13,132,13202,136,4,3,0,1,23,928,91,111,202
13,136,13602,135,3,2,0,1,10,215,48,23,71
10,101,10101,101,4,3,1,1,0,0,0,0,0
7,71,7101,72,4,3,0,1,7,201,49,44,93
2,22,2201,22,3,2,0,1,36,1561,485,298,783
13,132,13201,136,3,2,0,1,3,132,18,12,30
10,103,10307,103,4,3,0,1,0,0,0,0,0
1,11,1101,11,4,3,0,1,3,132,12,6,18
1,11,1101,11,3,2,0,1,3,72,23,12,35
14,141,14101,141,3,2,0,1,1,44,15,14,29
9,91,9106,92,3,2,0,1,3,100,21,29,50
13,133,13301,137,3,2,0,1,4,131,18,15,33
11,111,11101,111,3,2,0,3,0,0,85,70,155
6,61,6103,61,3,2,1,1,13,458,81,71,152
9,91,9101,92,3,2,1,1,3,108,6,9,15
8,83,8301,82,3,2,0,1,6,168,33,27,60
6,63,6303,62,3,2,1,1,8,258,46,25,71
13,132,13201,136,3,2,0,1,6,242,29,13,42
6,61,6101,61,3,2,0,1,11,159,57,49,106
5,51,5109,53,4,3,0,1,6,72,31,24,55
5,51,5101,53,3,2,0,1,5,93,22,11,33
6,61,6101,61,3,2,0,1,6,175,40,37,77
6,61,6116,61,4,3,0,1,20,516,62,57,119
13,133,13302,137,4,3,0,1,27,871,183,175,358
4,41,4101,41,3,2,0,1,5,220,34,2,36
7,73,7308,71,2,1,1,1,4,170,12,4,16
4,41,4102,41,3,2,0,1,6,122,48,33,81
10,102,10202,102,1,1,0,1,2,52,1,1,2
13,131,13103,134,3,2,0,1,38,1664,239,209,448
5,56,5603,54,2,1,0,1,29,1134,162,162,324
13,131,13116,132,3,2,0,1,13,195,72,74,146
13,131,13127,137,3,2,0,1,9,160,64,63,127
13,131,13126,134,3,2,0,1,4,176,55,33,88
8,84,8404,81,2,1,0,1,2,88,16,3,19
4,41,4102,41,4,3,0,1,30,1056,233,245,478
5,57,5704,52,3,2,0,1,3,132,26,11,37
8,81,8111,83,3,2,0,1,3,132,26,22,48
5,51,5109,53,3,2,0,1,4,99,22,8,30
5,51,5109,53,3,2,0,1,4,176,39,39,78
13,131,13108,137,4,3,0,1,27,863,143,102,245
2,21,2101,21,4,3,0,1,15,535,97,79,176
1,11,1101,11,4,3,0,1,8,343,0,0,0
15,151,15101,151,3,2,0,1,3,79,20,11,31
8,81,8109,83,2,1,1,1,6,215,13,22,35
13,134,13401,132,3,2,0,1,9,380,96,54,150
4,43,4301,42,3,2,0,1,2,76,10,18,28
5,58,5802,51,4,3,0,1,3,118,1,1,2
14,141,14101,141,3,2,0,1,3,66,15,7,22
9,92,9211,91,3,2,0,1,4,139,39,20,59
13,131,13119,134,3,2,0,1,4,154,31,17,48
13,135,13501,135,4,3,0,1,0,0,0,0,0
13,134,13401,132,3,2,0,1,3,110,31,26,57
13,134,13401,132,3,2,0,1,5,198,41,16,57
7,74,7404,73,2,1,0,1,5,76,30,8,38
10,101,10109,101,4,3,0,1,16,540,74,63,137
7,71,7109,72,3,2,0,1,7,276,51,58,109
13,131,13103,134,3,2,0,1,4,176,42,31,73
13,131,13131,132,3,2,0,1,3,51,9,10,19
1,11,1101,11,4,3,0,1,5,179,16,10,26
8,81,8102,83,3,2,0,1,7,286,55,54,109
4,41,4102,41,3,2,1,1,6,204,38,37,75
13,131,13110,136,3,2,0,1,3,54,7,8,15
2,21,2101,21,4,3,0,1,21,924,102,43,145
15,151,15101,151,3,2,0,1,9,271,31,12,43
14,141,14105,141,2,1,0,3,0,0,0,0,0
14,141,14101,141,4,3,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,2,0,0,0,0,0
10,103,10307,103,2,1,1,2,0,0,0,0,0
10,103,10301,103,3,2,1,1,0,0,0,0,0
10,103,10301,103,3,2,0,1,60,1978,372,445,817
14,142,14204,142,3,2,1,2,0,0,0,0,0
10,101,10101,101,3,2,0,1,26,930,206,204,410
10,102,10202,102,3,2,0,1,35,1364,244,223,467
10,102,10202,102,3,2,0,2,0,0,0,0,0
10,101,10106,101,2,1,0,1,33,952,125,107,232
10,102,10201,102,3,2,0,1,5,186,23,12,35
14,141,14101,141,3,2,0,1,22,848,270,166,436
10,102,10208,102,1,1,1,2,0,0,0,0,0
14,142,14203,142,3,2,1,1,2,88,1,1,2
14,142,14204,142,3,2,0,2,0,0,0,0,0
10,101,10101,101,3,2,0,1,17,600,219,212,431
10,102,10201,102,4,3,0,1,3,70,30,27,57
10,103,10304,103,2,1,0,1,35,1161,107,112,219
10,101,10105,101,2,1,0,1,38,1254,197,273,470
14,141,14107,141,3,2,1,1,22,720,118,69,187
14,141,14108,141,3,2,1,1,8,226,13,18,31
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,104,10403,101,2,1,1,1,26,1038,119,125,244
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,103,10301,103,4,3,0,1,20,668,136,131,267
10,101,10106,101,4,3,0,3,0,0,0,0,0
10,101,10106,101,4,3,0,3,0,0,0,0,0
10,101,10102,101,4,3,0,3,0,0,0,0,0
10,101,10108,101,3,2,0,3,0,0,0,0,0
14,141,14101,141,4,3,0,3,0,0,0,0,0
10,102,10201,102,4,3,0,1,0,0,0,0,0
10,102,10203,102,4,3,0,3,0,0,0,0,0
10,102,10202,102,3,2,0,1,20,706,108,126,234
10,102,10202,102,3,2,1,3,0,0,0,0,0
10,103,10301,103,3,2,0,3,0,0,0,0,0
14,141,14108,141,3,2,0,3,0,0,0,0,0
14,141,14106,141,2,1,1,2,0,0,0,0,0
10,102,10201,102,3,2,0,3,0,0,0,0,0
10,101,10108,101,2,1,1,1,2,55,1,1,2
10,101,10108,101,3,2,1,1,1,44,7,7,14
10,103,10302,103,2,1,0,1,23,737,99,98,197
14,141,14101,141,3,2,0,1,6,195,49,22,71
14,141,14106,141,4,3,0,3,0,0,0,0,0
14,141,14105,141,4,3,0,3,0,0,0,0,0
14,142,14203,142,4,3,0,3,0,0,0,0,0
14,141,14102,141,4,3,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,3,0,0,0,0,0
10,103,10305,103,3,2,0,3,0,0,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
14,142,14201,142,3,2,1,1,25,557,105,59,164
14,141,14101,141,4,3,0,3,0,0,0,0,0
10,103,10301,103,4,3,0,3,0,0,0,0,0
10,102,10201,102,3,2,0,1,77,3115,619,621,1240
10,101,10108,101,3,2,0,1,6,58,32,30,62
10,103,10306,103,2,1,1,3,0,0,0,0,0
10,103,10304,103,2,1,0,1,3,53,16,12,28
10,102,10207,102,1,1,1,1,2,48,3,2,5
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,3,0,0,0,0,0
14,142,14201,142,3,2,1,1,1,44,2,2,4
10,102,10201,102,3,2,0,1,6,231,69,41,110
10,103,10305,103,3,2,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,3,0,0,0,0,0
14,141,14108,141,3,2,1,3,0,0,0,0,0
10,104,10401,104,2,1,0,1,37,1269,198,210,408
10,103,10306,103,2,1,1,1,18,594,33,41,74
10,101,10101,101,2,1,1,1,40,1332,182,152,334
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,102,10202,102,4,3,0,3,0,0,0,0,0
10,102,10202,102,1,1,0,1,13,325,64,24,88
14,141,14101,141,3,2,0,1,5,206,64,35,99
10,104,10403,101,3,2,1,1,2,47,5,5,10
10,101,10103,101,2,1,1,1,1,44,2,1,3
10,102,10201,102,3,2,0,1,20,824,189,175,364
14,141,14102,141,3,2,1,1,2,80,10,2,12
10,101,10105,101,3,2,1,1,5,146,29,19,48
14,141,14104,141,3,2,1,1,15,509,77,56,133
10,102,10208,102,1,1,1,1,2,82,5,1,6
10,104,10403,101,2,1,1,1,4,69,2,8,10
10,101,10109,101,2,1,0,1,11,427,45,30,75
10,103,10301,103,4,3,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,1,5,157,15,7,22
10,101,10104,101,2,1,0,1,37,1486,289,244,533
14,141,14101,141,3,2,0,2,0,0,0,0,0
10,103,10301,103,3,2,0,2,0,0,0,0,0
10,104,10403,101,2,1,1,2,0,0,0,0,0
10,104,10401,104,3,2,1,3,0,0,0,0,0
14,141,14104,141,3,2,1,1,5,182,30,29,59
10,102,10208,102,1,1,1,1,5,156,13,23,36
10,103,10307,103,2,1,0,1,32,1081,92,200,292
10,103,10301,103,3,2,0,1,22,400,134,82,216
10,101,10108,101,3,2,0,3,0,0,0,0,0
10,101,10101,101,4,3,0,1,0,0,0,0,0
10,102,10203,102,4,3,0,1,1,29,0,0,0
10,102,10202,102,4,3,0,1,0,0,14,16,30
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,101,10101,101,3,2,0,3,0,0,0,0,0
14,141,14105,141,2,1,1,3,0,0,0,0,0
14,142,14203,142,3,2,1,1,2,44,3,2,5
10,101,10101,101,4,3,0,1,0,0,0,0,0
14,141,14101,141,3,2,0,3,0,0,0,0,0
14,141,14101,141,3,2,0,3,0,0,0,0,0
10,102,10208,102,1,1,0,1,26,1023,120,114,234
10,103,10301,103,3,2,0,1,6,250,94,46,140
14,141,14101,141,2,1,1,1,2,84,10,20,30
10,103,10301,103,3,2,0,3,0,0,0,0,0
10,103,10301,103,4,3,0,1,3,21,25,10,35
10,104,10404,104,2,1,1,1,2,48,13,2,15
10,101,10101,101,3,2,0,1,3,124,21,12,33
14,142,14201,142,3,2,1,1,47,1758,888,38,926
10,102,10208,102,1,1,1,3,0,0,0,0,0
10,102,10208,102,1,1,1,1,1,44,2,3,5
10,102,10202,102,3,2,1,3,0,0,0,0,0
10,101,10109,101,4,3,0,1,71,2527,356,359,715
14,141,14104,141,2,1,1,1,3,53,4,1,5
10,103,10301,103,3,2,0,1,14,371,66,60,126
10,102,10201,102,4,3,0,1,2,36,8,13,21
14,142,14204,142,3,2,1,1,1,44,13,6,19
10,102,10202,102,1,1,0,1,36,1197,59,87,146
14,142,14203,142,3,2,1,1,2,47,12,5,17
10,101,10108,101,3,2,0,3,0,0,0,0,0
10,102,10201,102,3,2,0,1,33,1090,199,189,388
10,102,10203,102,3,2,0,1,2,47,12,15,27
10,103,10301,103,4,3,0,3,0,0,0,0,0
14,142,14201,142,3,2,1,1,12,320,78,86,164
14,142,14204,142,3,2,1,1,1,44,17,8,25
14,141,14101,141,3,2,0,1,27,862,211,184,395
14,141,14101,141,3,2,0,3,0,0,0,0,0
14,141,14106,141,3,2,1,1,4,53,7,9,16
10,103,10301,103,4,3,0,3,0,0,0,0,0
14,141,14106,141,2,1,1,3,0,0,0,0,0
14,141,14103,141,3,2,1,1,8,295,59,45,104
10,101,10108,101,3,2,1,3,0,0,0,0,0
14,142,14203,142,3,2,1,2,0,0,0,0,0
10,103,10301,103,3,2,0,3,0,0,0,0,0
10,104,10402,104,3,2,0,3,0,0,0,0,0
10,101,10102,101,3,2,0,2,0,0,0,0,0
14,141,14101,141,4,3,0,1,2,88,4,10,14
10,102,10201,102,3,2,0,1,4,148,26,20,46
10,103,10303,103,3,2,1,1,3,54,0,3,3
10,101,10101,101,2,1,0,1,36,1423,222,174,396
10,102,10201,102,1,1,0,1,23,894,151,123,274
14,141,14101,141,4,3,0,1,32,1132,215,194,409
14,142,14202,142,2,1,0,3,0,0,0,0,0
10,103,10301,103,4,3,0,3,0,0,0,0,0
14,141,14102,141,3,2,1,1,2,69,2,0,2
14,141,14106,141,3,2,1,1,4,108,21,16,37
14,142,14201,142,4,3,0,2,0,0,0,0,0
10,101,10108,101,3,2,1,1,3,111,17,12,29
10,101,10101,101,4,3,0,3,0,0,0,0,0
14,141,14104,141,3,2,1,1,8,311,35,39,74
10,103,10301,103,3,2,0,1,20,431,175,141,316
14,141,14101,141,3,2,0,1,7,189,62,67,129
10,102,10202,102,3,2,0,1,11,142,70,65,135
14,141,14104,141,3,2,1,3,1,44,0,0,0
10,103,10301,103,3,2,1,1,86,3133,627,674,1301
10,101,10101,101,3,2,0,1,59,2177,544,588,1132
10,102,10201,102,4,3,0,3,0,0,0,0,0
14,141,14107,141,3,2,1,1,1,44,2,2,4
10,101,10101,101,3,2,0,1,19,662,145,109,254
10,102,10208,102,3,2,1,1,25,969,149,148,297
14,141,14101,141,3,2,1,2,0,0,0,0,0
10,101,10101,101,3,2,0,3,0,0,0,0,0
10,101,10101,101,3,2,0,1,49,1579,340,298,638
10,103,10301,103,3,2,1,1,9,249,36,20,56
10,102,10202,102,3,2,1,1,6,221,22,33,55
14,141,14101,141,3,2,0,1,3,118,51,29,80
10,103,10303,103,3,2,0,3,0,0,0,0,0
10,101,10101,101,2,1,0,3,0,0,0,0,0
14,142,14201,142,3,2,1,1,1,44,9,8,17
10,102,10202,102,4,3,0,3,0,0,0,0,0
10,101,10108,101,2,1,1,1,1,44,3,3,6
10,102,10202,102,3,2,0,1,28,967,170,204,374
10,102,10201,102,3,2,0,1,33,1255,221,234,455
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,102,10208,102,1,1,1,1,1,44,7,3,10
10,103,10301,103,4,3,0,1,5,46,0,0,0
10,101,10106,101,3,2,1,3,0,0,0,0,0
14,141,14106,141,3,2,1,1,28,913,105,92,197
14,141,14106,141,3,2,1,1,4,80,17,9,26
10,102,10209,102,3,2,1,1,9,374,27,25,52
14,141,14108,141,3,2,1,1,6,174,24,24,48
14,142,14202,142,3,2,1,3,0,0,0,0,0
10,101,10101,101,3,2,0,1,10,393,135,78,213
10,103,10301,103,3,2,0,1,37,1185,159,187,346
14,142,14201,142,3,2,1,1,4,93,18,7,25
14,141,14101,141,3,2,0,1,25,952,139,147,286
14,141,14103,141,4,3,0,1,1,20,0,0,0
14,142,14201,142,3,2,1,1,3,78,6,6,12
10,101,10101,101,2,1,0,1,31,1173,232,190,422
10,103,10301,103,3,2,0,1,18,597,130,126,256
14,141,14101,141,4,3,0,1,44,1661,325,336,661
14,141,14104,141,3,2,0,2,0,0,0,0,0
10,103,10302,103,3,2,0,1,32,1220,208,238,446
10,102,10201,102,1,1,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,1,33,1249,345,310,655
14,141,14101,141,3,2,1,2,0,0,0,0,0
10,103,10301,103,3,2,0,1,2,56,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
14,142,14202,142,2,1,0,1,6,152,50,41,91
14,141,14101,141,3,2,0,3,0,0,0,0,0
10,104,10401,104,3,2,0,3,0,0,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
14,142,14204,142,3,2,1,1,1,39,5,2,7
14,141,14104,141,3,2,1,1,2,49,2,5,7
10,103,10301,103,3,2,0,1,18,678,153,181,334
10,103,10303,103,3,2,0,1,18,622,126,105,231
10,101,10101,101,3,2,0,1,1,28,5,3,8
10,101,10101,101,4,3,0,1,1,6,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,101,10102,101,3,2,1,1,11,416,40,39,79
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,1,16,383,100,77,177
14,141,14101,141,3,2,0,1,5,146,51,18,69
14,141,14104,141,3,2,1,1,3,72,5,12,17
14,141,14106,141,3,2,1,1,6,92,13,18,31
14,141,14101,141,4,3,0,1,4,146,45,41,86
10,102,10209,102,3,2,0,1,18,717,135,113,248
10,101,10108,101,3,2,0,1,2,82,19,14,33
10,101,10106,101,3,2,0,1,48,1778,183,271,454
10,103,10301,103,3,2,0,1,11,326,80,37,117
10,103,10301,103,3,2,0,1,16,554,124,84,208
10,103,10301,103,3,2,1,3,0,0,0,0,0
14,141,14106,141,3,2,1,1,10,380,43,31,74
14,141,14104,141,3,2,1,1,2,88,15,16,31
14,141,14108,141,3,2,1,1,1,44,8,6,14
10,103,10301,103,3,2,0,1,15,290,0,126,126
10,103,10301,103,3,2,0,1,60,1357,187,332,519
14,141,14101,141,3,2,0,2,0,0,0,0,0
10,101,10106,101,3,2,0,2,0,0,0,0,0
10,101,10108,101,3,2,1,2,0,0,0,0,0
14,141,14101,141,3,2,0,1,33,1142,310,219,529
10,103,10301,103,3,2,0,1,20,700,196,277,473
14,142,14201,142,3,2,0,1,13,452,98,86,184
10,101,10109,101,3,2,1,1,5,198,0,0,0
14,142,14202,142,3,2,1,1,4,165,25,17,42
10,101,10101,101,3,2,0,1,7,308,67,44,111
10,103,10301,103,3,2,0,1,16,529,119,85,204
10,103,10305,103,3,2,1,1,2,80,12,11,23
14,141,14104,141,3,2,0,2,0,0,0,0,0
14,141,14101,141,3,2,0,3,0,0,0,0,0
10,101,10101,101,3,2,0,2,0,0,0,0,0
10,101,10101,101,3,2,0,3,0,0,0,0,0
10,103,10303,103,3,2,0,3,0,0,0,0,0
10,102,10201,102,3,2,0,3,0,0,0,0,0
14,141,14107,141,3,2,1,1,3,42,4,3,7
10,103,10306,103,3,2,1,1,1,44,0,4,4
10,101,10105,101,2,1,0,1,7,233,22,8,30
10,103,10301,103,3,2,0,1,5,204,22,3,25
10,101,10101,101,3,2,0,1,19,380,168,184,352
10,102,10201,102,4,3,0,3,0,0,0,0,0
10,101,10101,101,3,2,0,3,0,0,0,0,0
14,141,14104,141,3,2,1,2,0,0,0,0,0
10,104,10401,104,3,2,1,2,0,0,0,0,0
10,101,10101,101,3,2,1,3,0,0,0,0,0
14,141,14101,141,3,2,0,3,0,0,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
14,142,14201,142,3,2,0,2,0,0,0,0,0
10,101,10101,101,3,2,0,1,31,1038,207,158,365
10,102,10208,102,1,1,0,1,18,721,148,178,326
10,101,10101,101,3,2,0,1,9,309,47,14,61
10,101,10106,101,2,1,1,1,47,1547,283,345,628
10,101,10106,101,2,1,1,1,4,74,11,8,19
10,101,10101,101,4,3,0,2,0,0,0,0,0
14,141,14105,141,3,2,1,1,8,303,47,50,97
14,141,14107,141,3,2,0,1,24,662,118,138,256
14,142,14201,142,3,2,1,3,0,0,0,0,0
14,141,14105,141,3,2,1,3,0,0,0,0,0
14,141,14107,141,3,2,1,1,25,848,188,183,371
14,141,14107,141,3,2,0,1,1,32,11,10,21
14,141,14101,141,3,2,0,1,17,532,177,143,320
10,103,10301,103,3,2,0,1,10,298,75,38,113
14,142,14201,142,3,2,0,1,3,73,23,8,31
10,103,10303,103,3,2,0,1,25,963,201,171,372
10,103,10303,103,3,2,1,1,8,259,35,33,68
10,103,10301,103,3,2,0,2,0,0,0,0,0
10,102,10205,102,3,2,1,1,10,382,77,47,124
10,103,10301,103,3,2,0,3,0,0,0,0,0
10,102,10208,102,3,2,0,1,34,1412,341,328,669
10,102,10202,102,3,2,0,3,0,0,0,0,0
10,102,10208,102,3,2,0,1,27,1102,198,207,405
10,103,10301,103,4,3,0,1,0,0,0,0,0
14,141,14101,141,2,1,0,1,43,1633,294,216,510
10,102,10205,102,3,2,0,1,18,707,152,180,332
10,102,10202,102,3,2,1,3,0,0,0,0,0
10,101,10101,101,3,2,0,3,0,0,0,0,0
14,142,14202,142,3,2,0,1,16,555,117,122,239
10,101,10105,101,3,2,1,1,1,40,16,8,24
14,141,14101,141,3,2,0,1,21,637,212,190,402
10,101,10105,101,3,2,1,1,1,44,5,4,9
10,104,10401,104,3,2,1,3,0,0,0,0,0
10,103,10301,103,3,2,0,1,17,523,45,37,82
10,101,10102,101,3,2,1,1,18,703,162,163,325
14,141,14101,141,4,3,0,4,0,0,0,0,0
10,101,10106,101,3,2,1,1,6,179,17,16,33
10,101,10101,101,3,2,1,3,0,0,0,0,0
10,101,10108,101,3,2,1,1,1,44,2,9,11
14,142,14202,142,3,2,1,1,1,44,13,10,23
10,102,10208,102,3,2,0,3,0,0,0,0,0
14,141,14101,141,3,2,0,1,59,1856,424,594,1018
14,142,14204,142,3,2,1,1,13,538,137,123,260
14,141,14108,141,3,2,1,1,1,44,7,8,15
14,142,14201,142,2,1,0,1,37,1230,170,200,370
10,103,10301,103,3,2,0,1,36,1207,261,272,533
10,101,10101,101,3,2,0,1,27,839,236,197,433
10,102,10203,102,3,2,0,2,0,0,0,0,0
10,103,10303,103,3,2,0,1,36,1158,295,260,555
14,141,14103,141,3,2,1,2,0,0,0,0,0
10,101,10101,101,3,2,0,1,21,593,205,190,395
10,102,10201,102,3,2,0,1,6,232,76,41,117
10,102,10202,102,3,2,0,1,4,176,51,32,83
10,101,10101,101,3,2,0,3,0,0,0,0,0
10,101,10101,101,3,2,0,1,25,864,119,100,219
10,101,10101,101,3,2,1,1,7,158,34,21,55
10,101,10101,101,3,2,1,3,0,0,0,0,0
10,102,10202,102,3,2,0,3,0,0,0,0,0
14,141,14101,141,3,2,0,2,0,0,0,0,0
10,102,10201,102,4,3,0,3,0,0,0,0,0
10,102,10201,102,3,2,1,1,31,1204,227,187,414
14,141,14106,141,3,2,1,1,3,127,21,24,45
14,141,14101,141,3,2,0,1,40,1388,271,258,529
10,102,10202,102,3,2,1,1,7,214,35,29,64
10,102,10201,102,3,2,0,2,0,0,0,0,0
14,141,14101,141,3,2,0,2,0,0,0,0,0
10,102,10203,102,3,2,0,1,4,142,50,20,70
10,102,10208,102,1,1,0,1,46,1780,316,254,570
10,102,10201,102,3,2,0,3,0,0,0,0,0
10,102,10202,102,3,2,0,1,4,176,48,31,79
14,141,14106,141,3,2,1,1,6,135,24,13,37
10,101,10101,101,4,3,0,1,0,0,0,0,0
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,101,10101,101,4,3,0,1,0,0,0,0,0
10,101,10109,101,3,2,0,1,8,254,62,50,112
14,141,14101,141,3,2,0,1,9,239,136,110,246
10,101,10108,101,3,2,1,2,0,0,0,0,0
10,101,10108,101,3,2,0,1,13,527,67,49,116
10,101,10101,101,3,2,0,3,0,0,0,0,0
10,101,10101,101,3,2,0,3,0,0,0,0,0
10,101,10101,101,3,2,0,1,4,158,14,8,22
10,102,10208,102,4,3,0,1,0,0,0,0,0
10,101,10107,101,3,2,1,1,1,44,4,4,8
10,103,10301,103,3,2,0,1,30,986,177,267,444
14,141,14101,141,3,2,0,1,35,1024,160,106,266
14,141,14104,141,3,2,0,3,0,0,0,0,0
14,142,14202,142,3,2,1,1,4,79,4,5,9
10,102,10202,102,3,2,0,1,13,214,82,80,162
10,103,10301,103,3,2,0,1,12,445,91,53,144
10,102,10201,102,1,1,0,1,24,958,105,127,232
14,141,14101,141,4,3,0,2,0,0,0,0,0
10,103,10301,103,3,2,0,1,11,272,83,70,153
10,104,10401,104,2,1,0,3,0,0,0,0,0
10,101,10107,101,3,2,0,3,0,0,0,0,0
10,101,10102,101,3,2,1,1,14,510,68,61,129
10,103,10301,103,3,2,0,1,44,1594,499,533,1032
10,101,10102,101,3,2,0,3,0,0,0,0,0
10,102,10205,102,3,2,1,1,12,444,37,46,83
14,142,14204,142,2,1,0,1,45,1755,258,272,530
14,141,14101,141,2,1,0,1,25,882,84,65,149
10,101,10101,101,3,2,0,3,0,0,0,0,0
10,103,10306,103,3,2,0,1,6,205,23,17,40
10,101,10101,101,2,1,0,1,62,2310,492,436,928
10,101,10101,101,2,1,0,1,36,1439,346,285,631
10,101,10108,101,2,1,0,1,13,511,53,52,105
14,141,14101,141,3,2,0,1,8,225,18,14,32
10,102,10201,102,3,2,1,2,0,0,0,0,0
10,103,10301,103,3,2,0,2,0,0,0,0,0
10,103,10301,103,3,2,0,1,1,44,21,20,41
10,102,10202,102,3,2,1,1,8,336,18,21,39
10,103,10302,103,3,2,1,1,7,245,35,37,72
14,141,14106,141,3,2,0,1,38,1516,280,298,578
14,141,14106,141,3,2,1,1,1,44,16,3,19
10,103,10303,103,2,1,0,1,16,678,114,102,216
10,101,10101,101,4,3,0,3,0,0,0,0,0
10,103,10301,103,3,2,0,2,0,0,0,0,0
10,101,10106,101,3,2,1,1,13,554,77,63,140
10,101,10101,101,3,2,0,1,84,3361,1210,1238,2448
